   3.8888889e-01   9.0000000e+00
   3.8950061e-01   8.9717304e+00
   3.9011233e-01   8.9435495e+00
   3.9072406e-01   8.9154569e+00
   3.9133578e-01   8.8874520e+00
   3.9194750e-01   8.8595346e+00
   3.9255923e-01   8.8317042e+00
   3.9317095e-01   8.8039604e+00
   3.9378267e-01   8.7763028e+00
   3.9439439e-01   8.7487310e+00
   3.9500612e-01   8.7212445e+00
   3.9561784e-01   8.6938431e+00
   3.9622956e-01   8.6665263e+00
   3.9684129e-01   8.6392937e+00
   3.9745301e-01   8.6121450e+00
   3.9806473e-01   8.5850796e+00
   3.9867645e-01   8.5580974e+00
   3.9928818e-01   8.5311978e+00
   3.9989990e-01   8.5043805e+00
   4.0051162e-01   8.4776451e+00
   4.0112335e-01   8.4509913e+00
   4.0173507e-01   8.4244186e+00
   4.0234679e-01   8.3979267e+00
   4.0295851e-01   8.3715153e+00
   4.0357024e-01   8.3451840e+00
   4.0418196e-01   8.3189323e+00
   4.0479368e-01   8.2927600e+00
   4.0540541e-01   8.2666667e+00
   4.0601713e-01   8.2406520e+00
   4.0662885e-01   8.2147155e+00
   4.0724057e-01   8.1888570e+00
   4.0785230e-01   8.1630761e+00
   4.0846402e-01   8.1373724e+00
   4.0907574e-01   8.1117455e+00
   4.0968747e-01   8.0861952e+00
   4.1029919e-01   8.0607211e+00
   4.1091091e-01   8.0353228e+00
   4.1152263e-01   8.0100000e+00
   4.1213436e-01   7.9847524e+00
   4.1274608e-01   7.9595796e+00
   4.1335780e-01   7.9344814e+00
   4.1396953e-01   7.9094573e+00
   4.1458125e-01   7.8845070e+00
   4.1519297e-01   7.8596303e+00
   4.1580469e-01   7.8348268e+00
   4.1641642e-01   7.8100962e+00
   4.1702814e-01   7.7854381e+00
   4.1763986e-01   7.7608522e+00
   4.1825158e-01   7.7363383e+00
   4.1886331e-01   7.7118959e+00
   4.1947503e-01   7.6875249e+00
   4.2008675e-01   7.6632248e+00
   4.2069848e-01   7.6389954e+00
   4.2131020e-01   7.6148363e+00
   4.2192192e-01   7.5907473e+00
   4.2253364e-01   7.5667281e+00
   4.2314537e-01   7.5427783e+00
   4.2375709e-01   7.5188976e+00
   4.2436881e-01   7.4950858e+00
   4.2498054e-01   7.4713426e+00
   4.2559226e-01   7.4476676e+00
   4.2620398e-01   7.4240605e+00
   4.2681570e-01   7.4005212e+00
   4.2742743e-01   7.3770492e+00
   4.2803915e-01   7.3536443e+00
   4.2865087e-01   7.3303062e+00
   4.2926260e-01   7.3070346e+00
   4.2987432e-01   7.2838292e+00
   4.3048604e-01   7.2606898e+00
   4.3109776e-01   7.2376161e+00
   4.3170949e-01   7.2146078e+00
   4.3232121e-01   7.1916645e+00
   4.3293293e-01   7.1687861e+00
   4.3354466e-01   7.1459723e+00
   4.3415638e-01   7.1232227e+00
   4.3476810e-01   7.1005372e+00
   4.3537982e-01   7.0779154e+00
   4.3599155e-01   7.0553571e+00
   4.3660327e-01   7.0328621e+00
   4.3721499e-01   7.0104299e+00
   4.3782672e-01   6.9880605e+00
   4.3843844e-01   6.9657534e+00
   4.3905016e-01   6.9435085e+00
   4.3966188e-01   6.9213256e+00
   4.4027361e-01   6.8992042e+00
   4.4088533e-01   6.8771443e+00
   4.4149705e-01   6.8551455e+00
   4.4210878e-01   6.8332075e+00
   4.4272050e-01   6.8113302e+00
   4.4333222e-01   6.7895133e+00
   4.4394394e-01   6.7677565e+00
   4.4455567e-01   6.7460595e+00
   4.4516739e-01   6.7244222e+00
   4.4577911e-01   6.7028443e+00
   4.4639084e-01   6.6813255e+00
   4.4700256e-01   6.6598656e+00
   4.4761428e-01   6.6384644e+00
   4.4822600e-01   6.6171216e+00
   4.4883773e-01   6.5958369e+00
   4.4944945e-01   6.5746102e+00
   4.5006117e-01   6.5534412e+00
   4.5067290e-01   6.5323297e+00
   4.5128462e-01   6.5112754e+00
