   1.2740000e-01   1.6654925e+01
   1.2740000e-01   1.6654925e+01
   1.2766179e-01   1.6637831e+01
   1.2770559e-01   1.6617149e+01
   1.2787955e-01   1.6610985e+01
   1.2791996e-01   1.6592715e+01
   1.2802461e-01   1.6579672e+01
   1.2816559e-01   1.6562381e+01
   1.2816559e-01   1.6562381e+01
   1.2835260e-01   1.6534165e+01
   1.2850568e-01   1.6520840e+01
   1.2874038e-01   1.6512792e+01
   1.2874054e-01   1.6486916e+01
   1.2891884e-01   1.6474363e+01
   1.2900033e-01   1.6463676e+01
   1.2908765e-01   1.6458103e+01
   1.2915717e-01   1.6447158e+01
   1.2926724e-01   1.6419922e+01
   1.2949648e-01   1.6405376e+01
   1.2963784e-01   1.6379804e+01
   1.2966914e-01   1.6375397e+01
   1.2991533e-01   1.6353378e+01
   1.2997278e-01   1.6337229e+01
   1.3039316e-01   1.6324113e+01
   1.3041215e-01   1.6287314e+01
   1.3046789e-01   1.6283069e+01
   1.3059165e-01   1.6261797e+01
   1.3096849e-01   1.6237549e+01
   1.3099118e-01   1.6236143e+01
   1.3126195e-01   1.6172597e+01
   1.3142831e-01   1.6162532e+01
   1.3159237e-01   1.6141008e+01
   1.3173325e-01   1.6126423e+01
   1.3184687e-01   1.6109012e+01
   1.3207299e-01   1.6105135e+01
   1.3210132e-01   1.6073321e+01
   1.3230671e-01   1.6069822e+01
   1.3231362e-01   1.6048369e+01
   1.3236420e-01   1.6045302e+01
   1.3264503e-01   1.6020307e+01
   1.3270217e-01   1.6012204e+01
   1.3291298e-01   1.5974311e+01
   1.3320915e-01   1.5963673e+01
   1.3338119e-01   1.5953371e+01
   1.3342213e-01   1.5914664e+01
   1.3364626e-01   1.5905657e+01
   1.3383333e-01   1.5890178e+01
   1.3398627e-01   1.5885440e+01
   1.3401396e-01   1.5848668e+01
   1.3423099e-01   1.5842681e+01
   1.3446441e-01   1.5822077e+01
   1.3451893e-01   1.5818865e+01
   1.3459700e-01   1.5777781e+01
   1.3464645e-01   1.5776866e+01
   1.3498759e-01   1.5754921e+01
   1.3502702e-01   1.5752618e+01
   1.3513901e-01   1.5715937e+01
   1.3547526e-01   1.5705454e+01
   1.3553055e-01   1.5672734e+01
   1.3553055e-01   1.5672734e+01
   1.3571061e-01   1.5653101e+01
   1.3585229e-01   1.5650742e+01
   1.3589579e-01   1.5633199e+01
   1.3589579e-01   1.5633199e+01
   1.3610116e-01   1.5612051e+01
   1.3616207e-01   1.5608558e+01
   1.3651016e-01   1.5560715e+01
   1.3667530e-01   1.5549154e+01
   1.3695024e-01   1.5509978e+01
   1.3713039e-01   1.5502714e+01
   1.3721748e-01   1.5480710e+01
   1.3749162e-01   1.5467853e+01
   1.3761305e-01   1.5436309e+01
   1.3778759e-01   1.5433792e+01
   1.3791704e-01   1.5403194e+01
   1.3808277e-01   1.5384611e+01
   1.3824247e-01   1.5377625e+01
   1.3858025e-01   1.5371064e+01
   1.3866777e-01   1.5352352e+01
   1.3866777e-01   1.5352352e+01
   1.3881291e-01   1.5309269e+01
   1.3896724e-01   1.5306993e+01
   1.3898799e-01   1.5292028e+01
   1.3912085e-01   1.5278370e+01
   1.3924843e-01   1.5258074e+01
   1.3924843e-01   1.5258074e+01
   1.3940355e-01   1.5243299e+01
   1.3940355e-01   1.5243299e+01
   1.3973932e-01   1.5207744e+01
   1.3976487e-01   1.5207375e+01
   1.4007395e-01   1.5189615e+01
   1.4007395e-01   1.5189615e+01
   1.4013639e-01   1.5163514e+01
   1.4018081e-01   1.5161111e+01
   1.4033975e-01   1.5145546e+01
   1.4059642e-01   1.5141880e+01
   1.4070504e-01   1.5103828e+01
   1.4106247e-01   1.5083036e+01
   1.4106247e-01   1.5083036e+01
   1.4107436e-01   1.5062742e+01
   1.4153557e-01   1.5056263e+01
   1.4155922e-01   1.5013352e+01
   1.4175799e-01   1.5010585e+01
   1.4177647e-01   1.4990679e+01
   1.4189263e-01   1.4980547e+01
   1.4206913e-01   1.4971236e+01
   1.4234192e-01   1.4955481e+01
   1.4243190e-01   1.4952134e+01
   1.4247618e-01   1.4916032e+01
   1.4292501e-01   1.4909907e+01
   1.4297081e-01   1.4866776e+01
   1.4318561e-01   1.4851701e+01
   1.4328105e-01   1.4850415e+01
   1.4333473e-01   1.4831590e+01
   1.4334099e-01   1.4831267e+01
   1.4378215e-01   1.4808478e+01
   1.4386258e-01   1.4807197e+01
   1.4389564e-01   1.4784436e+01
   1.4389564e-01   1.4784436e+01
   1.4430754e-01   1.4766849e+01
   1.4430754e-01   1.4736928e+01
   1.4438127e-01   1.4733164e+01
   1.4467285e-01   1.4705474e+01
   1.4487785e-01   1.4672084e+01
   1.4498826e-01   1.4668395e+01
   1.4511369e-01   1.4653254e+01
   1.4536507e-01   1.4650249e+01
   1.4538651e-01   1.4622221e+01
   1.4561205e-01   1.4610700e+01
   1.4581279e-01   1.4591986e+01
   1.4621367e-01   1.4572598e+01
   1.4621367e-01   1.4572598e+01
   1.4628097e-01   1.4538265e+01
   1.4646735e-01   1.4537661e+01
   1.4667785e-01   1.4504325e+01
   1.4693237e-01   1.4490081e+01
   1.4703257e-01   1.4459427e+01
   1.4729236e-01   1.4446664e+01
   1.4755798e-01   1.4439854e+01
   1.4775116e-01   1.4428630e+01
   1.4777292e-01   1.4389855e+01
   1.4796845e-01   1.4382325e+01
   1.4822858e-01   1.4370302e+01
   1.4853793e-01   1.4356640e+01
   1.4878022e-01   1.4297615e+01
   1.4878022e-01   1.4297615e+01
   1.4913102e-01   1.4263209e+01
   1.4927852e-01   1.4257320e+01
   1.4955801e-01   1.4242819e+01
   1.4973452e-01   1.4234407e+01
   1.4983088e-01   1.4211835e+01
   1.4983088e-01   1.4211835e+01
   1.4988001e-01   1.4192990e+01
   1.4992609e-01   1.4186926e+01
   1.5014989e-01   1.4162961e+01
   1.5028609e-01   1.4149975e+01
   1.5034140e-01   1.4146207e+01
   1.5057669e-01   1.4124426e+01
   1.5057669e-01   1.4124426e+01
   1.5072557e-01   1.4109668e+01
   1.5072557e-01   1.4109668e+01
   1.5094236e-01   1.4089693e+01
   1.5139746e-01   1.4084448e+01
   1.5158146e-01   1.4073003e+01
   1.5169300e-01   1.4021934e+01
   1.5171374e-01   1.4019977e+01
   1.5199975e-01   1.4006139e+01
   1.5201820e-01   1.4005924e+01
   1.5209922e-01   1.3983269e+01
   1.5233557e-01   1.3978263e+01
   1.5253543e-01   1.3969100e+01
   1.5270306e-01   1.3947111e+01
   1.5291978e-01   1.3940529e+01
   1.5303273e-01   1.3909129e+01
   1.5310283e-01   1.3905944e+01
   1.5314757e-01   1.3893109e+01
   1.5337343e-01   1.3890612e+01
   1.5343885e-01   1.3869935e+01
   1.5358195e-01   1.3868360e+01
   1.5359936e-01   1.3848443e+01
   1.5372733e-01   1.3838914e+01
   1.5388698e-01   1.3823033e+01
   1.5400687e-01   1.3818226e+01
   1.5423596e-01   1.3791448e+01
   1.5441561e-01   1.3789504e+01
   1.5456705e-01   1.3772821e+01
   1.5456705e-01   1.3772821e+01
   1.5467844e-01   1.3755354e+01
   1.5516428e-01   1.3746263e+01
   1.5524521e-01   1.3703425e+01
   1.5548535e-01   1.3692212e+01
   1.5566581e-01   1.3666841e+01
   1.5588358e-01   1.3657288e+01
   1.5604874e-01   1.3645994e+01
   1.5638634e-01   1.3630148e+01
   1.5638634e-01   1.3630148e+01
   1.5644672e-01   1.3601389e+01
   1.5662833e-01   1.3600936e+01
   1.5665484e-01   1.3585912e+01
   1.5704892e-01   1.3582699e+01
   1.5709548e-01   1.3568247e+01
   1.5709548e-01   1.3566831e+01
   1.5730620e-01   1.3529312e+01
   1.5758025e-01   1.3518586e+01
   1.5768037e-01   1.3496887e+01
   1.5797138e-01   1.3490867e+01
   1.5804863e-01   1.3471152e+01
   1.5841147e-01   1.3467415e+01
   1.5841711e-01   1.3432908e+01
   1.5845982e-01   1.3431097e+01
   1.5863716e-01   1.3412775e+01
   1.5863716e-01   1.3412775e+01
   1.5884114e-01   1.3397999e+01
   1.5920901e-01   1.3388643e+01
   1.5945698e-01   1.3345757e+01
   1.5956715e-01   1.3341314e+01
   1.5987707e-01   1.3311379e+01
   1.6007022e-01   1.3308981e+01
   1.6022895e-01   1.3286446e+01
   1.6028053e-01   1.3280755e+01
   1.6045394e-01   1.3263911e+01
   1.6081434e-01   1.3260151e+01
   1.6108834e-01   1.3237741e+01
   1.6109479e-01   1.3237680e+01
   1.6117111e-01   1.3206921e+01
   1.6137103e-01   1.3196692e+01
   1.6153416e-01   1.3179080e+01
   1.6170538e-01   1.3172159e+01
   1.6198734e-01   1.3141788e+01
   1.6220843e-01   1.3133888e+01
   1.6240927e-01   1.3104390e+01
   1.6271286e-01   1.3095901e+01
   1.6282237e-01   1.3075214e+01
   1.6319632e-01   1.3062533e+01
   1.6347866e-01   1.3059932e+01
   1.6363836e-01   1.3042479e+01
   1.6364593e-01   1.3042176e+01
   1.6365381e-01   1.3005711e+01
   1.6370781e-01   1.3003565e+01
   1.6393943e-01   1.2983101e+01
   1.6403183e-01   1.2981475e+01
   1.6425894e-01   1.2959189e+01
   1.6431156e-01   1.2956310e+01
   1.6455451e-01   1.2936791e+01
   1.6455451e-01   1.2936791e+01
   1.6503174e-01   1.2912825e+01
   1.6513610e-01   1.2911896e+01
   1.6541426e-01   1.2883485e+01
   1.6579163e-01   1.2873444e+01
   1.6612813e-01   1.2816453e+01
   1.6627140e-01   1.2807868e+01
   1.6646124e-01   1.2798107e+01
   1.6657551e-01   1.2779988e+01
   1.6685835e-01   1.2766743e+01
   1.6711575e-01   1.2756306e+01
   1.6724757e-01   1.2731147e+01
   1.6724757e-01   1.2731147e+01
   1.6773250e-01   1.2692298e+01
   1.6801447e-01   1.2684829e+01
   1.6802444e-01   1.2671928e+01
   1.6825646e-01   1.2654674e+01
   1.6834068e-01   1.2653968e+01
   1.6847067e-01   1.2637884e+01
   1.6849901e-01   1.2635894e+01
   1.6872977e-01   1.2619764e+01
   1.6872977e-01   1.2619764e+01
   1.6901441e-01   1.2598829e+01
   1.6940913e-01   1.2595564e+01
   1.6953711e-01   1.2575816e+01
   1.6953711e-01   1.2575816e+01
   1.6965274e-01   1.2560660e+01
   1.6968817e-01   1.2552798e+01
   1.6985852e-01   1.2541751e+01
   1.7003455e-01   1.2527338e+01
   1.7003455e-01   1.2527338e+01
   1.7028626e-01   1.2511851e+01
   1.7040349e-01   1.2500946e+01
   1.7099995e-01   1.2479476e+01
