  -2.5800000e+02   5.2000000e+01
  -2.5800040e+02   5.2040605e+01
  -2.5800162e+02   5.2082018e+01
  -2.5800364e+02   5.2124239e+01
  -2.5800646e+02   5.2167269e+01
  -2.5801010e+02   5.2211106e+01
  -2.5801455e+02   5.2255751e+01
  -2.5801980e+02   5.2301205e+01
  -2.5802586e+02   5.2347466e+01
  -2.5803273e+02   5.2394535e+01
  -2.5804040e+02   5.2442413e+01
  -2.5804889e+02   5.2491099e+01
  -2.5805818e+02   5.2540592e+01
  -2.5806828e+02   5.2590894e+01
  -2.5807919e+02   5.2642004e+01
  -2.5809091e+02   5.2693922e+01
  -2.5810343e+02   5.2746648e+01
  -2.5811676e+02   5.2800182e+01
  -2.5813091e+02   5.2854524e+01
  -2.5814585e+02   5.2909674e+01
  -2.5816161e+02   5.2965632e+01
  -2.5817818e+02   5.3022398e+01
  -2.5819555e+02   5.3079973e+01
  -2.5821373e+02   5.3138355e+01
  -2.5823272e+02   5.3197546e+01
  -2.5825252e+02   5.3257544e+01
  -2.5827312e+02   5.3318351e+01
  -2.5829454e+02   5.3379965e+01
  -2.5831676e+02   5.3442388e+01
  -2.5833979e+02   5.3505619e+01
  -2.5836363e+02   5.3569657e+01
  -2.5838827e+02   5.3634504e+01
  -2.5841373e+02   5.3700159e+01
  -2.5843999e+02   5.3766622e+01
  -2.5846706e+02   5.3833893e+01
  -2.5849494e+02   5.3901972e+01
  -2.5852362e+02   5.3970859e+01
  -2.5855312e+02   5.4040555e+01
  -2.5858342e+02   5.4111058e+01
  -2.5861453e+02   5.4182369e+01
  -2.5864645e+02   5.4254489e+01
  -2.5867917e+02   5.4327416e+01
  -2.5871271e+02   5.4401151e+01
  -2.5874705e+02   5.4475695e+01
  -2.5878220e+02   5.4551047e+01
  -2.5881816e+02   5.4627206e+01
  -2.5885493e+02   5.4704174e+01
  -2.5889250e+02   5.4781950e+01
  -2.5893089e+02   5.4860534e+01
  -2.5897008e+02   5.4939926e+01
  -2.5901008e+02   5.5020126e+01
  -2.5905088e+02   5.5101134e+01
  -2.5909250e+02   5.5182950e+01
  -2.5913492e+02   5.5265574e+01
  -2.5917815e+02   5.5349006e+01
  -2.5922219e+02   5.5433247e+01
  -2.5926704e+02   5.5518295e+01
  -2.5931269e+02   5.5604151e+01
  -2.5935916e+02   5.5690816e+01
  -2.5940643e+02   5.5778288e+01
  -2.5945451e+02   5.5866569e+01
  -2.5950340e+02   5.5955658e+01
  -2.5955309e+02   5.6045554e+01
  -2.5960360e+02   5.6136259e+01
  -2.5965491e+02   5.6227772e+01
  -2.5970703e+02   5.6320093e+01
  -2.5975996e+02   5.6413222e+01
  -2.5981369e+02   5.6507159e+01
  -2.5986824e+02   5.6601904e+01
  -2.5992359e+02   5.6697457e+01
  -2.5997975e+02   5.6793818e+01
  -2.6003672e+02   5.6890988e+01
  -2.6009449e+02   5.6988965e+01
  -2.6015308e+02   5.7087750e+01
  -2.6021247e+02   5.7187344e+01
  -2.6027267e+02   5.7287745e+01
  -2.6033368e+02   5.7388955e+01
  -2.6039550e+02   5.7490972e+01
  -2.6045812e+02   5.7593798e+01
  -2.6052155e+02   5.7697432e+01
  -2.6058579e+02   5.7801874e+01
  -2.6065084e+02   5.7907124e+01
  -2.6071670e+02   5.8013181e+01
  -2.6078336e+02   5.8120047e+01
  -2.6085084e+02   5.8227722e+01
  -2.6091912e+02   5.8336204e+01
  -2.6098821e+02   5.8445494e+01
  -2.6105810e+02   5.8555592e+01
  -2.6112881e+02   5.8666498e+01
  -2.6120032e+02   5.8778213e+01
